"f_9094","Points:0","Points:1","Points:2"
0,0.00024056,0.01093,0
0,0.0002303,0.040507,0
0,0.00018784,0.049928,0
0,0.0002303,0.040387,0
0,0.00013238,0.01074,0
0,0.000231,0.040268,0
0,0.000231,0.040148,0
0,0.00023099,0.040029,0
0,0.00022013,0.01078,0
0,0.00023098,0.039909,0
0,0.00023098,0.039789,0
0,0.00023097,0.039669,0
0,0.00023096,0.039549,0
0,0.00018107,0.010349,0
0,0.00023095,0.039429,0
0,0.00023095,0.039309,0
0,0.00023094,0.039189,0
0,0.00023093,0.039069,0
0,0.00023092,0.038949,0
0,0.00018313,0.010209,0
0,0.00023094,0.038829,0
0,0.00023093,0.038709,0
0,0.00023091,0.038589,0
0,0.00036579,0.010721,0
0,0.0002309,0.038469,0
0,0.00023791,0.010631,0
0,0.00023144,0.038349,0
0,0.00023142,0.038229,0
0,0.00023141,0.038109,0
0,0.00023451,0.037987,0
0,0.0002345,0.037867,0
0,0.00023449,0.037747,0
0,0.00023448,0.037627,0
0,0.00018148,0.010644,0
0,0.00023448,0.037507,0
0,0.00036258,0.010031,0
0,0.00023447,0.037387,0
0,0.00023446,0.037267,0
0,0.00023445,0.037147,0
0,0.00023444,0.037027,0
0,0.00031556,0.010486,0
0,0.00023444,0.036907,0
0,0.00023443,0.036787,0
0,0.00023442,0.036667,0
0,0.00023441,0.036547,0
0,0.0002344,0.036427,0
0,0.00022916,0.010032,0
0,0.0002344,0.036307,0
0,0.00036261,0.010969,0
0,0.00023439,0.036188,0
0,0.00023438,0.036068,0
0,0.00017696,0.049864,0
0,0.00023437,0.035948,0
0,0.00012787,0.010433,0
0,0.00023437,0.035828,0
0,0.00023436,0.035708,0
0,0.00013104,0.010029,0
0,0.00023435,0.035588,0
0,0.00018252,0.010411,0
0,0.00023452,0.035468,0
0,0.00023451,0.035348,0
0,0.00023451,0.035228,0
0,0.00023391,0.035111,0
0,0.00016946,0.010785,0
0,0.0002339,0.034991,0
0,0.00023389,0.034871,0
0,0.00023388,0.034751,0
0,0.00018244,0.010264,0
0,0.00031635,0.010426,0
0,0.00023387,0.034631,0
0,0.00031636,0.010278,0
0,0.00016888,0.011073,0
0,0.00018136,0.010119,0
0,0.00023386,0.034511,0
0,0.00023386,0.034391,0
0,0.00023385,0.034271,0
0,0.00023384,0.034151,0
0,0.00023383,0.034031,0
0,0.00023382,0.033911,0
0,0.00023381,0.033791,0
0,0.0002338,0.033671,0
0,0.00023379,0.033551,0
0,0.00023378,0.033431,0
0,0.00023377,0.033311,0
0,0.00023376,0.033191,0
0,0.00023375,0.033071,0
0,0.00023375,0.032951,0
0,0.00023374,0.032831,0
0,0.00023373,0.032711,0
0,0.00027777,0.010456,0
0,0.00023372,0.032592,0
0,0.00027734,0.010679,0
0,0.00023371,0.032472,0
0,0.0002337,0.032352,0
0,0.00023369,0.032232,0
0,0.00012774,0.010284,0
0,0.00023368,0.032112,0
0,0.00023367,0.031992,0
0,0.00023366,0.031872,0
0,0.00023365,0.031752,0
0,0.00023364,0.031632,0
0,0.00023364,0.031512,0
0,0.00023363,0.031392,0
0,0.00023362,0.031272,0
0,0.00023361,0.031152,0
0,0.0002336,0.031032,0
0,0.00023359,0.030912,0
0,0.00023358,0.030792,0
0,0.00023357,0.030672,0
0,0.00023356,0.030552,0
0,0.00023355,0.030432,0
0,0.00023354,0.030312,0
0,0.00023354,0.030192,0
0,0.00023353,0.030072,0
0,0.00023352,0.029952,0
0,0.00025498,0.010869,0
0,0.00021898,0.010309,0
0,0.0001292,0.010578,0
0,0.00023351,0.029832,0
0,0.00023386,0.02971,0
0,0.00023386,0.02959,0
0,0.00023385,0.02947,0
0,0.00023385,0.02935,0
0,0.00023384,0.02923,0
0,0.00023384,0.02911,0
0,0.00023383,0.02899,0
0,0.00023383,0.02887,0
0,0.00023288,0.011187,0
0,0.00023382,0.02875,0
0,0.00021927,0.010161,0
0,0.00023382,0.01131,0
0,0.00023382,0.02863,0
0,0.00023381,0.01143,0
0,0.00036322,0.010652,0
0,0.00023381,0.02851,0
0,0.00036416,0.010519,0
0,0.00023334,0.011548,0
0,0.00023334,0.028392,0
0,0.00023333,0.011668,0
0,0.00023333,0.028272,0
0,0.0002264,0.020015,0
0,0.00023333,0.011788,0
0,0.00023332,0.028152,0
0,0.00023332,0.011908,0
0,0.00023332,0.028032,0
0,0.00023331,0.012028,0
0,0.00023331,0.027912,0
0,0.00027471,0.010383,0
0,0.0002333,0.012148,0
0,0.00027471,0.010236,0
0,0.00022661,0.027692,0
0,0.00022661,0.012248,0
0,0.00022661,0.012368,0
0,0.00022661,0.027812,0
0,0.00022661,0.027572,0
0,0.0002266,0.012488,0
0,0.0002266,0.027452,0
0,0.00022327,0.010531,0
0,0.0002266,0.012608,0
0,0.0002266,0.027332,0
0,0.0002266,0.012728,0
0,0.0002266,0.027212,0
0,0.00022659,0.012847,0
0,0.00022659,0.027093,0
0,0.00022659,0.012967,0
0,0.00022659,0.026973,0
0,0.00022659,0.013087,0
0,0.00022659,0.026853,0
0,0.00022659,0.013207,0
0,0.00022658,0.026733,0
0,0.00022658,0.013327,0
0,0.00022658,0.026613,0
0,0.00022658,0.013447,0
0,0.00022658,0.026493,0
0,0.00022658,0.013567,0
0,0.00022646,0.026373,0
0,0.00022646,0.013687,0
0,0.00022646,0.026253,0
0,0.00022646,0.013807,0
0,0.00022645,0.026133,0
0,0.00022645,0.013927,0
0,0.00022645,0.026013,0
0,0.00022645,0.014047,0
0,0.00022645,0.025893,0
0,0.00022645,0.014167,0
0,0.00022645,0.025773,0
0,0.00022644,0.014287,0
0,0.00022644,0.025653,0
0,0.00022644,0.014407,0
0,0.00022644,0.025534,0
0,0.00022644,0.014526,0
0,0.00022644,0.025414,0
0,0.00022644,0.014646,0
0,0.00022643,0.025294,0
0,0.00022643,0.014766,0
0,0.00022643,0.025174,0
0,0.00022643,0.014886,0
0,0.00022643,0.025054,0
0,0.00025545,0.01043,0
0,0.00022643,0.015006,0
0,0.00022643,0.024934,0
0,0.00025619,0.010278,0
0,0.00022643,0.015126,0
0,0.00022642,0.024814,0
0,0.00012453,0.01083,0
0,0.00022642,0.015246,0
0,0.00018234,0.010702,0
0,0.00022642,0.024694,0
0,0.00022642,0.015366,0
0,0.00022642,0.024574,0
0,0.00022642,0.015486,0
0,0.00022642,0.024454,0
0,0.00022642,0.015606,0
0,0.00022641,0.024334,0
0,0.00022641,0.015726,0
0,0.00022641,0.024214,0
0,0.00022641,0.015846,0
0,0.00022641,0.024094,0
0,0.00022626,0.015967,0
0,0.00022626,0.023973,0
0,0.00022626,0.016087,0
0,0.00022626,0.023853,0
0,0.00022626,0.016207,0
0,0.00022626,0.023733,0
0,0.00022626,0.016327,0
0,0.00022626,0.023613,0
0,0.00022626,0.016447,0
0,0.00022626,0.023493,0
0,0.00022626,0.016567,0
0,0.00022626,0.023373,0
0,0.00022626,0.016687,0
0,0.00022626,0.023253,0
0,0.00022626,0.016807,0
0,0.00022626,0.023133,0
0,0.00022626,0.016927,0
0,0.00022626,0.023013,0
0,0.00022626,0.017047,0
0,0.00022626,0.022893,0
0,0.00022626,0.017167,0
0,0.00022626,0.022773,0
0,0.00022626,0.017287,0
0,0.00036737,0.010281,0
0,0.00022626,0.022653,0
0,0.00022626,0.017406,0
0,0.00022626,0.022534,0
0,0.00022626,0.017526,0
0,0.00036738,0.010428,0
0,0.00022626,0.022414,0
0,0.00022626,0.017646,0
0,0.00022625,0.022294,0
0,0.00022625,0.017766,0
0,0.00036737,0.01019,0
0,0.00022625,0.022174,0
0,0.00022625,0.017886,0
0,0.00022625,0.022054,0
0,0.00036738,0.010337,0
0,0.00027694,0.010546,0
0,0.00022625,0.018006,0
0,0.00036637,0.010487,0
0,0.00022624,0.021934,0
0,0.00022624,0.018126,0
0,0.00022627,0.021814,0
0,0.00022627,0.018246,0
0,0.00016507,0.010532,0
0,0.00022627,0.021694,0
0,0.00022627,0.018366,0
0,0.00022627,0.021574,0
0,0.00022628,0.018486,0
0,0.00022628,0.021454,0
0,0.00022628,0.018606,0
0,0.00022628,0.021334,0
0,0.00022628,0.018726,0
0,0.00022628,0.021214,0
0,0.00022628,0.018846,0
0,0.00022628,0.021094,0
0,0.00022628,0.018966,0
0,0.00022629,0.020974,0
0,0.00022629,0.019086,0
0,0.00036329,0.010789,0
0,0.00022629,0.020854,0
0,0.00022629,0.019206,0
0,0.00022629,0.020734,0
0,0.00022629,0.019326,0
0,0.00022629,0.020614,0
0,0.00022629,0.019445,0
0,0.00022629,0.020495,0
0,0.0002263,0.019565,0
0,0.0002263,0.020375,0
0,0.0002263,0.019685,0
0,0.0002263,0.020255,0
0,0.0002263,0.019805,0
0,0.0002263,0.020135,0
0,0.0002263,0.019925,0
0,0.00025589,0.010573,0
0,0.00021722,0.010748,0
0,0.00033186,0.010236,0
0,0.0003316,0.010919,0
0,0.00033187,0.010383,0
0,0.00031664,0.010064,0
0,0.00030541,0.010721,0
0,0.00021824,0.010252,0
0,0.0002561,0.010487,0
0,0.00036981,0.010833,0
0,0.00021854,0.010838,0
0,0.00012377,0.010918,0
0,0.00018324,0.010061,0
0,0.00021479,0.010401,0
0,0.00016462,0.010383,0
0,0.00027227,0.010137,0
0,0.00016495,0.010237,0
0,0.00012776,0.010136,0
0,0.00021843,0.010603,0
0,0.00036736,0.010133,0
0,0.0001865,0.01093,0
0,0.00024075,0.010193,0
0,0.00024101,0.010341,0
0,0.00017333,0.010896,0
0,0.00022486,0.04988,0
0,0.00023899,0.010134,0
0,0.00027278,0.010747,0
0,0.00012752,0.010192,0
0,0.00032108,0.010973,0
0,0.00033284,0.010527,0
0,0.00036991,0.010607,0
0,0.00032931,0.01009,0
0,0.00012927,0.010706,0
0,0.00016496,0.010097,0
0,0.00032137,0.010135,0
0,0.00012564,0.010344,0
0,0.00021952,0.049935,0
0,0.0001646,0.049913,0
0,0.00027373,0.019906,0
0,0.00027374,0.020154,0
0,0.00027374,0.019786,0
0,0.00027374,0.020274,0
0,0.00027374,0.019666,0
0,0.00027374,0.020394,0
0,0.00027374,0.019546,0
0,0.00027374,0.020514,0
0,0.00027374,0.019426,0
0,0.00027374,0.020634,0
0,0.00027374,0.019306,0
0,0.00027374,0.020754,0
0,0.00027374,0.019186,0
0,0.00027374,0.020874,0
0,0.00027374,0.019067,0
0,0.00027374,0.020993,0
0,0.00027374,0.018947,0
0,0.00027374,0.021113,0
0,0.00027374,0.018827,0
0,0.00027374,0.021233,0
0,0.00027374,0.018707,0
0,0.00027374,0.021353,0
0,0.00027374,0.018587,0
0,0.00027374,0.021473,0
0,0.00027374,0.018467,0
0,0.00027374,0.021593,0
0,0.00027374,0.018347,0
0,0.00027374,0.021713,0
0,0.00027374,0.018227,0
0,0.00027374,0.021833,0
0,0.00027374,0.018107,0
0,0.00027374,0.021953,0
0,0.00027374,0.017987,0
0,0.00027374,0.022073,0
0,0.00027374,0.017867,0
0,0.00027374,0.022193,0
0,0.00027374,0.017747,0
0,0.00027375,0.022313,0
0,0.00027375,0.017627,0
0,0.0002902,0.010939,0
0,0.00027731,0.022433,0
0,0.0001227,0.011035,0
0,0.00027731,0.017507,0
0,0.00027761,0.020035,0
0,0.00027731,0.022553,0
0,0.00027731,0.017387,0
0,0.00027731,0.022672,0
0,0.00027731,0.017268,0
0,0.00027731,0.022792,0
0,0.00027731,0.017148,0
0,0.00027731,0.022912,0
0,0.00027731,0.017028,0
0,0.00027731,0.023032,0
0,0.00027731,0.016908,0
0,0.00027731,0.023152,0
0,0.00027731,0.016788,0
0,0.00027731,0.023272,0
0,0.00027731,0.016668,0
0,0.00027732,0.023392,0
0,0.00027732,0.016548,0
0,0.00027732,0.023512,0
0,0.00027732,0.016428,0
0,0.00027732,0.023632,0
0,0.00016919,0.01075,0
0,0.00027732,0.016308,0
0,0.00027732,0.023752,0
0,0.00027732,0.016188,0
0,0.00027732,0.023872,0
0,0.00027732,0.016068,0
0,0.00027732,0.023992,0
0,0.00027732,0.015948,0
0,0.00016195,0.010668,0
0,0.00027732,0.024112,0
0,0.00027732,0.015828,0
0,0.00027732,0.024232,0
0,0.00027732,0.015708,0
0,0.00027732,0.024352,0
0,0.00027732,0.015588,0
0,0.00027732,0.024472,0
0,0.00027732,0.015468,0
0,0.00027732,0.024592,0
0,0.00027732,0.015348,0
0,0.00027733,0.024712,0
0,0.00027733,0.015228,0
0,0.00027733,0.024832,0
0,0.00027733,0.015108,0
0,0.00027733,0.024951,0
0,0.00027733,0.014989,0
0,0.00027733,0.025071,0
0,0.00027733,0.014869,0
0,0.00027733,0.025191,0
0,0.00027733,0.014749,0
0,0.00027733,0.025311,0
0,0.00027733,0.014629,0
0,0.00027733,0.025431,0
0,0.00027734,0.014509,0
0,0.00027734,0.025551,0
0,0.00027734,0.014389,0
0,0.00027734,0.025671,0
0,0.00027734,0.014269,0
0,0.00027734,0.025791,0
0,0.00027734,0.014149,0
0,0.00027734,0.025911,0
0,0.00027734,0.014029,0
0,0.00027734,0.026031,0
0,0.00027735,0.013909,0
0,0.00027735,0.026151,0
0,0.00027735,0.013789,0
0,0.00027735,0.026271,0
0,0.00027735,0.013669,0
0,0.00027735,0.026391,0
0,0.00027735,0.013549,0
0,0.00027735,0.026511,0
0,0.00027735,0.013429,0
0,0.00027736,0.026631,0
0,0.00027736,0.013309,0
0,0.00027736,0.026751,0
0,0.00028239,0.049234,0
0,0.0002824,0.049354,0
0,0.00027736,0.013189,0
0,0.0002824,0.049474,0
0,0.00028239,0.049116,0
0,0.0002824,0.049594,0
0,0.00028239,0.048994,0
0,0.0002824,0.049714,0
0,0.00027736,0.026871,0
0,0.00028239,0.048874,0
0,0.00027736,0.013069,0
0,0.00028333,0.01111,0
0,0.00028239,0.048754,0
0,0.00027736,0.026991,0
0,0.00028238,0.048634,0
0,0.00027736,0.012949,0
0,0.00028238,0.048514,0
0,0.00027737,0.027111,0
0,0.00028238,0.048394,0
0,0.00027737,0.012829,0
0,0.00028238,0.048274,0
0,0.00027737,0.027231,0
0,0.00028237,0.048154,0
0,0.00027737,0.01271,0
0,0.00028237,0.048034,0
0,0.00027737,0.02735,0
0,0.00028237,0.047914,0
0,0.00027737,0.01259,0
0,0.00028236,0.047794,0
0,0.00027738,0.02747,0
0,0.00028236,0.047674,0
0,0.00027738,0.01247,0
0,0.00028236,0.047554,0
0,0.00027738,0.02759,0
0,0.00028236,0.047434,0
0,0.00027651,0.02783,0
0,0.00027738,0.01235,0
0,0.00028235,0.047314,0
0,0.00027738,0.01223,0
0,0.00027738,0.02771,0
0,0.00028235,0.047194,0
0,0.00012427,0.049716,0
0,0.00012426,0.049596,0
0,0.00012426,0.049476,0
0,0.00012426,0.049356,0
0,0.00012426,0.049237,0
0,0.00012426,0.049117,0
0,0.00012426,0.048997,0
0,0.00012426,0.048877,0
0,0.00028235,0.047074,0
0,0.00012426,0.048757,0
0,0.00012426,0.048637,0
0,0.00012426,0.048517,0
0,0.00012426,0.048397,0
0,0.00012426,0.048277,0
0,0.00012426,0.048157,0
0,0.00012426,0.048037,0
0,0.00012426,0.047917,0
0,0.00012426,0.047797,0
0,0.00012425,0.047677,0
0,0.00012425,0.047557,0
0,0.00012425,0.047437,0
0,0.00012425,0.047318,0
0,0.00028234,0.046954,0
0,0.00012425,0.047198,0
0,0.00012425,0.047078,0
0,0.00012425,0.046958,0
0,0.00012425,0.046838,0
0,0.00012425,0.046718,0
0,0.00012425,0.046598,0
0,0.00012425,0.046478,0
0,0.00012425,0.046358,0
0,0.00012425,0.046238,0
0,0.00012425,0.046118,0
0,0.00012425,0.045998,0
0,0.00012425,0.045878,0
0,0.00012425,0.045758,0
0,0.00028234,0.046834,0
0,0.00012424,0.045638,0
0,0.00012424,0.045518,0
0,0.00012424,0.045398,0
0,0.00012424,0.045279,0
0,0.00012424,0.045159,0
0,0.00012424,0.045039,0
0,0.00012424,0.044919,0
0,0.00012424,0.044799,0
0,0.00012424,0.044679,0
0,0.00012424,0.044559,0
0,0.00012424,0.044439,0
0,0.00012424,0.044319,0
0,0.00012424,0.044199,0
0,0.00012424,0.044079,0
0,0.00028234,0.046714,0
0,0.00012424,0.043959,0
0,0.00012424,0.043839,0
0,0.00012424,0.043719,0
0,0.00012424,0.043599,0
0,0.00012424,0.043479,0
0,0.00012423,0.04336,0
0,0.00012423,0.04324,0
0,0.00012423,0.04312,0
0,0.00012423,0.043,0
0,0.00012423,0.04288,0
0,0.00012423,0.04276,0
0,0.00012423,0.04264,0
0,0.00012423,0.04252,0
0,0.00012423,0.0424,0
0,0.00012423,0.04228,0
0,0.00028234,0.046594,0
0,0.00012423,0.04216,0
0,0.00012423,0.04204,0
0,0.00012423,0.04192,0
0,0.00012423,0.0418,0
0,0.00012423,0.04168,0
0,0.00012423,0.04156,0
0,0.00012423,0.04144,0
0,0.00012423,0.041321,0
0,0.00012423,0.041201,0
0,0.00012423,0.041081,0
0,0.00012422,0.040961,0
0,0.00012422,0.040841,0
0,0.00012422,0.040721,0
0,0.00012422,0.040601,0
0,0.00012422,0.040481,0
0,0.00012422,0.040361,0
0,0.00028233,0.046474,0
0,0.00012422,0.040241,0
0,0.00012422,0.040121,0
0,0.00012422,0.040001,0
0,0.00012422,0.039881,0
0,0.00012422,0.039761,0
0,0.00012422,0.039641,0
0,0.00027739,0.01211,0
0,0.00012422,0.039521,0
0,0.00012422,0.039401,0
0,0.00012422,0.039282,0
0,0.00012422,0.039162,0
0,0.00012422,0.039042,0
0,0.00012422,0.038922,0
0,0.00012422,0.038802,0
0,0.00012422,0.038682,0
0,0.00012422,0.038562,0
0,0.00012422,0.038442,0
0,0.00012421,0.038322,0
0,0.00012421,0.038202,0
0,0.00028233,0.046354,0
0,0.00012421,0.038082,0
0,0.00012421,0.037962,0
0,0.00012421,0.037842,0
0,0.00012421,0.037722,0
0,0.00012421,0.037602,0
0,0.00012421,0.037482,0
0,0.00012421,0.037363,0
0,0.00012421,0.037243,0
0,0.00012421,0.037123,0
0,0.00012421,0.037003,0
0,0.00012421,0.036883,0
0,0.00012421,0.036763,0
0,0.00012421,0.036643,0
0,0.00012421,0.036523,0
0,0.00012421,0.036403,0
0,0.00012421,0.036283,0
0,0.00012421,0.036163,0
0,0.00012421,0.036043,0
0,0.00012421,0.035923,0
0,0.00012421,0.035803,0
0,0.00028233,0.046234,0
0,0.00012421,0.035683,0
0,0.00012421,0.035563,0
0,0.00012421,0.035443,0
0,0.00012421,0.035324,0
0,0.0001242,0.035204,0
0,0.0001242,0.035084,0
0,0.0001242,0.034964,0
0,0.0001242,0.034844,0
0,0.0001242,0.034724,0
0,0.0001242,0.034604,0
0,0.0001242,0.034484,0
0,0.0001242,0.034364,0
0,0.0001242,0.034244,0
0,0.0001242,0.034124,0
0,0.0001242,0.034004,0
0,0.0001242,0.033884,0
0,0.0001242,0.033764,0
0,0.0002774,0.02795,0
0,0.0001242,0.033644,0
0,0.0001242,0.033524,0
0,0.0001242,0.033404,0
0,0.0001242,0.033285,0
0,0.0001242,0.033165,0
0,0.0001242,0.033045,0
0,0.0001242,0.032925,0
0,0.00028232,0.046114,0
0,0.0001242,0.032805,0
0,0.0001242,0.032685,0
0,0.0001242,0.032565,0
0,0.0001242,0.032445,0
0,0.0001242,0.032325,0
0,0.0001242,0.032205,0
0,0.0001242,0.032085,0
0,0.0001242,0.031965,0
0,0.0001242,0.031845,0
0,0.0001242,0.031725,0
0,0.0001242,0.031605,0
0,0.0001242,0.031485,0
0,0.0001242,0.031366,0
0,0.00012419,0.031246,0
0,0.00012419,0.031126,0
0,0.00012419,0.031006,0
0,0.00012419,0.030886,0
0,0.00012419,0.030766,0
0,0.00012419,0.030646,0
0,0.00012419,0.030526,0
0,0.00012419,0.030406,0
0,0.00012419,0.030286,0
0,0.00012419,0.030166,0
0,0.00012419,0.030046,0
0,0.00012419,0.029926,0
0,0.00012419,0.029806,0
0,0.00012419,0.029686,0
0,0.00012419,0.029566,0
0,0.00012419,0.029446,0
0,0.00012419,0.029327,0
0,0.00012419,0.029207,0
0,0.00028232,0.045994,0
0,0.00012419,0.029087,0
0,0.00012419,0.028967,0
0,0.00012419,0.028847,0
0,0.0001242,0.011213,0
0,0.00012419,0.028727,0
0,0.00012419,0.011333,0
0,0.00012419,0.028607,0
0,0.00012419,0.011453,0
0,0.00012419,0.028487,0
0,0.00012419,0.011573,0
0,0.00012419,0.028367,0
0,0.00012419,0.011693,0
0,0.00012419,0.028247,0
0,0.00012419,0.011813,0
0,0.00012419,0.028127,0
0,0.00012419,0.011933,0
0,0.00012419,0.028007,0
0,0.00012419,0.012053,0
0,0.00012419,0.027887,0
0,0.00012419,0.012173,0
0,0.00012419,0.027767,0
0,0.00012419,0.012293,0
0,0.00012419,0.027647,0
0,0.00012419,0.012413,0
0,0.00012419,0.027527,0
0,0.00012419,0.012533,0
0,0.00012419,0.027407,0
0,0.00012419,0.012652,0
0,0.00012419,0.027288,0
0,0.00012419,0.012772,0
0,0.00012419,0.027168,0
0,0.00012419,0.012892,0
0,0.00012419,0.027048,0
0,0.00012419,0.013012,0
0,0.00012419,0.026928,0
0,0.00012419,0.013132,0
0,0.00012419,0.026808,0
0,0.00012419,0.013252,0
0,0.00012419,0.026688,0
0,0.00012419,0.013372,0
0,0.00012419,0.026568,0
0,0.00012419,0.013492,0
0,0.00012419,0.026448,0
0,0.00012419,0.013612,0
0,0.00012419,0.026328,0
0,0.00012419,0.013732,0
0,0.00012419,0.026208,0
0,0.00012419,0.013852,0
0,0.00012419,0.026088,0
0,0.00012419,0.013972,0
0,0.00012419,0.025968,0
0,0.00012419,0.014092,0
0,0.00012419,0.025848,0
0,0.00012419,0.014212,0
0,0.00012419,0.025728,0
0,0.00012419,0.014332,0
0,0.00012419,0.025608,0
0,0.00012419,0.014452,0
0,0.00012419,0.025488,0
0,0.00012419,0.014572,0
0,0.00012419,0.025369,0
0,0.00012419,0.014691,0
0,0.00012419,0.025249,0
0,0.00012419,0.014811,0
0,0.00012419,0.025129,0
0,0.00012419,0.014931,0
0,0.00012418,0.025009,0
0,0.00012418,0.015051,0
0,0.00012418,0.024889,0
0,0.00012418,0.015171,0
0,0.00012418,0.024769,0
0,0.00012418,0.015291,0
0,0.00012418,0.024649,0
0,0.00012418,0.015411,0
0,0.00012418,0.024529,0
0,0.00012418,0.015531,0
0,0.00012418,0.024409,0
0,0.00012418,0.015651,0
0,0.00012418,0.024289,0
0,0.00012418,0.015771,0
0,0.00012418,0.024169,0
0,0.00012418,0.015891,0
0,0.00012418,0.024049,0
0,0.00012418,0.016011,0
0,0.00012418,0.023929,0
0,0.00012418,0.016131,0
0,0.00012418,0.023809,0
0,0.00012418,0.016251,0
0,0.00012418,0.023689,0
0,0.00012418,0.016371,0
0,0.00012418,0.023569,0
0,0.00012418,0.016491,0
0,0.00012418,0.023449,0
0,0.00012418,0.016611,0
0,0.00012418,0.02333,0
0,0.00012418,0.01673,0
0,0.00012418,0.02321,0
0,0.00012418,0.01685,0
0,0.00012418,0.02309,0
0,0.00012418,0.01697,0
0,0.00012418,0.02297,0
0,0.00012418,0.01709,0
0,0.00012418,0.02285,0
0,0.00012418,0.01721,0
0,0.00012418,0.02273,0
0,0.00012418,0.01733,0
0,0.00012418,0.02261,0
0,0.00012418,0.01745,0
0,0.00012418,0.02249,0
0,0.00012418,0.01757,0
0,0.00012418,0.02237,0
0,0.00012418,0.01769,0
0,0.00012418,0.02225,0
0,0.00012418,0.01781,0
0,0.00012418,0.02213,0
0,0.00012418,0.01793,0
0,0.00012418,0.02201,0
0,0.00012418,0.01805,0
0,0.00012418,0.02189,0
0,0.00012418,0.01817,0
0,0.00012418,0.02177,0
0,0.00012418,0.01829,0
0,0.00028232,0.045874,0
0,0.00012418,0.02165,0
0,0.00012418,0.01841,0
0,0.00012418,0.02153,0
0,0.00012418,0.01853,0
0,0.00012418,0.02141,0
0,0.00012418,0.018649,0
0,0.00012418,0.021291,0
0,0.00012418,0.018769,0
0,0.00012418,0.021171,0
0,0.00012418,0.018889,0
0,0.00012418,0.021051,0
0,0.00012418,0.019009,0
0,0.00012418,0.020931,0
0,0.00012418,0.019129,0
0,0.00012418,0.020811,0
0,0.00012418,0.019249,0
0,0.00012418,0.020691,0
0,0.00012418,0.019369,0
0,0.00012418,0.020571,0
0,0.00012418,0.019489,0
0,0.00012418,0.020451,0
0,0.00012418,0.019609,0
0,0.00012418,0.020331,0
0,0.00012418,0.019729,0
0,0.00012418,0.020211,0
0,0.00012418,0.019849,0
0,0.00012418,0.019969,0
0,0.00012418,0.020091,0
0,0.0002774,0.01199,0
0,0.00028231,0.045754,0
0,0.00028231,0.045634,0
0,0.00027741,0.02807,0
0,0.00028231,0.045514,0
0,0.0002823,0.045394,0
0,0.0002823,0.045274,0
0,0.00027741,0.01187,0
0,0.00028229,0.045154,0
0,0.00028229,0.045034,0
0,0.00027741,0.02819,0
0,0.00028229,0.044914,0
0,0.00028228,0.044794,0
0,0.00028228,0.044674,0
0,0.00027742,0.01175,0
0,0.00028228,0.044554,0
0,0.00028227,0.044434,0
0,0.00027742,0.02831,0
0,0.00028227,0.044314,0
0,0.00028226,0.044194,0
0,0.00028226,0.044074,0
0,0.00027743,0.01163,0
0,0.00028226,0.043954,0
0,0.00028225,0.043834,0
0,0.00027743,0.02843,0
0,0.00028225,0.043714,0
0,0.00028224,0.043594,0
0,0.00028224,0.043474,0
0,0.00027743,0.01151,0
0,0.00028224,0.043354,0
0,0.00028223,0.043234,0
0,0.00028223,0.043114,0
0,0.00027744,0.02855,0
0,0.00028222,0.042994,0
0,0.00028222,0.042874,0
0,0.00028222,0.042754,0
0,0.00027744,0.01139,0
0,0.00028221,0.042634,0
0,0.00028221,0.042514,0
0,0.00028221,0.042394,0
0,0.00027745,0.02867,0
0,0.0002822,0.042274,0
0,0.0002822,0.042154,0
0,0.00027745,0.01127,0
0,0.00028219,0.042034,0
0,0.00028219,0.041914,0
0,0.00028219,0.041794,0
0,0.00027651,0.02879,0
0,0.00028218,0.041674,0
0,0.00028224,0.041555,0
0,0.00028225,0.041435,0
0,0.00022077,0.010066,0
0,0.00028224,0.041315,0
0,0.00028224,0.041195,0
0,0.00028223,0.041075,0
0,0.00028223,0.040955,0
0,0.00027652,0.02891,0
0,0.00028222,0.040835,0
0,0.00028221,0.040715,0
0,0.00028221,0.040595,0
0,0.0002822,0.040475,0
0,0.0002822,0.040355,0
0,0.0002825,0.040235,0
0,0.00027653,0.02903,0
0,0.00028249,0.040115,0
0,0.00028249,0.039995,0
0,0.00028248,0.039876,0
0,0.00028248,0.039756,0
0,0.00028247,0.039636,0
0,0.00028247,0.039516,0
0,0.00028247,0.039396,0
0,0.00027654,0.02915,0
0,0.00028246,0.039276,0
0,0.00028246,0.039156,0
0,0.00028245,0.039036,0
0,0.00028245,0.038916,0
0,0.00028244,0.038796,0
0,0.00028244,0.038676,0
0,0.00028243,0.038556,0
0,0.00027655,0.02927,0
0,0.00028154,0.038439,0
0,0.0002814,0.038319,0
0,0.0002814,0.038199,0
0,0.00028139,0.038079,0
0,0.00028139,0.037959,0
0,0.00028139,0.037839,0
0,0.00028138,0.037719,0
0,0.00028138,0.037599,0
0,0.00027655,0.02939,0
0,0.00028138,0.037479,0
0,0.00028137,0.037359,0
0,0.00028137,0.037239,0
0,0.00028136,0.037119,0
0,0.00028136,0.037,0
0,0.0002771,0.011158,0
0,0.00028136,0.03688,0
0,0.00028135,0.03676,0
0,0.00028135,0.03664,0
0,0.00027656,0.02951,0
0,0.00028134,0.03652,0
0,0.00028134,0.0364,0
0,0.00028134,0.03628,0
0,0.00028133,0.03616,0
0,0.00028133,0.03604,0
0,0.00028132,0.03592,0
0,0.00028132,0.0358,0
0,0.00028132,0.03568,0
0,0.00028131,0.03556,0
